id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response,dataset_type
122622,Male,68,1,41.0,1,1-2 Year,No,19858.0,152.0,227,0.0,train
224237,Male,46,1,33.0,1,1-2 Year,No,26177.0,52.0,295,0.0,train
259135,Male,74,1,11.0,1,1-2 Year,No,43029.0,26.0,141,0.0,train
39846,Male,56,1,33.0,0,1-2 Year,Yes,30195.0,26.0,167,0.0,train
97436,Male,28,1,41.0,1,< 1 Year,No,33585.0,152.0,93,0.0,train
322675,Male,26,1,36.0,1,< 1 Year,No,27808.0,152.0,69,0.0,train
52542,Male,33,1,3.0,1,< 1 Year,No,42434.0,152.0,105,0.0,train
107980,Female,59,1,14.0,0,1-2 Year,Yes,40223.0,124.0,192,0.0,train
306232,Female,21,1,15.0,0,< 1 Year,Yes,40043.0,160.0,177,0.0,train
232056,Male,27,1,3.0,0,< 1 Year,Yes,24316.0,152.0,162,0.0,train
145027,Male,41,1,39.0,0,> 2 Years,Yes,62975.0,124.0,49,0.0,train
136043,Female,80,1,8.0,1,1-2 Year,No,32507.0,26.0,260,0.0,train
301660,Male,24,1,30.0,1,< 1 Year,No,29593.0,152.0,122,0.0,train
313347,Female,28,1,28.0,0,< 1 Year,No,33814.0,152.0,100,0.0,train
190898,Female,21,1,41.0,1,< 1 Year,No,29882.0,152.0,278,0.0,train
218831,Female,77,1,28.0,1,1-2 Year,No,41250.0,26.0,84,0.0,train
291217,Male,47,1,29.0,0,1-2 Year,Yes,20277.0,163.0,58,0.0,train
323617,Male,57,1,14.0,0,1-2 Year,Yes,37604.0,124.0,17,0.0,train
298784,Male,59,1,3.0,0,1-2 Year,No,2630.0,124.0,226,0.0,train
186466,Female,24,1,50.0,0,< 1 Year,Yes,42244.0,152.0,215,0.0,train
5541,Male,32,1,28.0,1,< 1 Year,No,56604.0,152.0,155,0.0,train
218784,Female,24,1,41.0,1,< 1 Year,No,24281.0,152.0,249,0.0,train
316431,Female,46,1,29.0,0,1-2 Year,Yes,28972.0,26.0,45,1.0,train
172057,Male,37,1,46.0,0,1-2 Year,No,29843.0,152.0,54,0.0,train
125596,Male,55,1,28.0,1,1-2 Year,No,41741.0,122.0,295,0.0,train
83292,Female,49,1,28.0,1,1-2 Year,No,32100.0,52.0,129,0.0,train
53647,Female,43,1,8.0,1,1-2 Year,No,36988.0,124.0,297,0.0,train
57226,Male,40,1,28.0,0,1-2 Year,Yes,38952.0,124.0,260,0.0,train
27793,Male,46,1,33.0,0,1-2 Year,Yes,2630.0,31.0,85,1.0,train
132831,Female,22,1,45.0,1,< 1 Year,No,44050.0,152.0,86,0.0,train
99488,Male,35,1,14.0,1,1-2 Year,No,35692.0,124.0,43,0.0,train
242531,Female,53,1,28.0,0,1-2 Year,Yes,36603.0,122.0,199,0.0,train
81623,Female,31,1,46.0,0,< 1 Year,Yes,2630.0,152.0,193,0.0,train
355105,Male,24,1,29.0,1,< 1 Year,No,28602.0,152.0,39,0.0,train
49370,Male,30,1,28.0,0,1-2 Year,Yes,40669.0,26.0,103,1.0,train
206574,Male,45,1,8.0,0,1-2 Year,Yes,32641.0,124.0,174,1.0,train
82761,Male,25,1,30.0,1,< 1 Year,No,33893.0,152.0,269,0.0,train
222235,Male,64,0,29.0,1,1-2 Year,Yes,22171.0,26.0,180,0.0,train
144426,Female,68,1,39.0,0,1-2 Year,Yes,33291.0,124.0,123,1.0,train
219601,Female,54,1,46.0,0,1-2 Year,Yes,41150.0,26.0,49,0.0,train
148767,Female,42,1,28.0,0,1-2 Year,Yes,2630.0,158.0,25,0.0,train
327299,Female,63,1,28.0,0,1-2 Year,Yes,48868.0,26.0,40,0.0,train
228576,Female,23,1,17.0,0,< 1 Year,Yes,37889.0,152.0,202,0.0,train
196092,Female,28,1,28.0,1,< 1 Year,No,36749.0,152.0,64,0.0,train
354501,Female,21,1,36.0,0,< 1 Year,Yes,34478.0,160.0,276,0.0,train
253273,Female,21,1,35.0,1,< 1 Year,No,31115.0,160.0,94,0.0,train
237507,Female,21,1,41.0,1,< 1 Year,No,35345.0,152.0,172,0.0,train
159798,Male,50,1,36.0,0,1-2 Year,Yes,30994.0,26.0,34,1.0,train
85743,Female,22,1,46.0,1,< 1 Year,No,33907.0,152.0,11,0.0,train
320499,Male,25,1,39.0,0,< 1 Year,Yes,36222.0,152.0,117,0.0,train
332706,Female,26,1,36.0,1,< 1 Year,No,2630.0,152.0,199,0.0,train
1571,Male,24,1,30.0,1,< 1 Year,No,27627.0,152.0,155,0.0,train
52106,Female,57,1,28.0,0,> 2 Years,Yes,54522.0,26.0,213,0.0,train
294088,Female,28,1,28.0,0,< 1 Year,No,2630.0,157.0,124,0.0,train
120256,Male,28,1,18.0,0,< 1 Year,Yes,2630.0,26.0,191,0.0,train
34046,Female,64,1,28.0,0,> 2 Years,Yes,41145.0,122.0,43,0.0,train
141820,Female,52,1,43.0,1,1-2 Year,No,25107.0,26.0,169,0.0,train
163386,Female,20,1,35.0,0,1-2 Year,Yes,28916.0,156.0,188,1.0,train
223941,Female,21,1,24.0,1,< 1 Year,No,2630.0,160.0,17,0.0,train
263130,Male,47,1,18.0,0,1-2 Year,Yes,27071.0,124.0,78,0.0,train
282215,Female,23,1,41.0,0,< 1 Year,Yes,52488.0,26.0,24,0.0,train
159830,Female,23,1,46.0,1,< 1 Year,No,25779.0,152.0,247,0.0,train
101834,Male,21,1,28.0,1,< 1 Year,No,30476.0,152.0,23,0.0,train
171132,Female,59,1,21.0,0,1-2 Year,Yes,29711.0,160.0,162,0.0,train
224579,Male,25,1,36.0,1,< 1 Year,No,2630.0,160.0,244,0.0,train
241462,Female,23,1,10.0,0,< 1 Year,Yes,2630.0,152.0,248,0.0,train
309720,Male,24,1,6.0,0,< 1 Year,Yes,19077.0,152.0,253,0.0,train
4107,Male,48,1,28.0,0,1-2 Year,No,28000.0,124.0,101,0.0,train
290300,Male,47,1,8.0,1,1-2 Year,No,25426.0,7.0,263,0.0,train
242963,Female,22,1,6.0,1,< 1 Year,No,22568.0,152.0,119,0.0,train
64757,Male,21,1,16.0,1,< 1 Year,Yes,36617.0,152.0,42,0.0,train
281755,Male,46,1,28.0,0,1-2 Year,Yes,2630.0,26.0,267,1.0,train
207735,Male,34,1,39.0,0,< 1 Year,No,2630.0,1.0,142,0.0,train
141920,Male,25,1,46.0,0,< 1 Year,No,45765.0,152.0,142,0.0,train
177603,Female,30,1,41.0,1,< 1 Year,No,41988.0,152.0,293,0.0,train
256313,Male,58,1,10.0,0,1-2 Year,Yes,2630.0,163.0,146,0.0,train
248911,Female,24,1,46.0,1,< 1 Year,No,31379.0,152.0,284,0.0,train
33316,Female,23,1,23.0,1,< 1 Year,No,26933.0,152.0,99,0.0,train
299590,Female,27,1,2.0,0,< 1 Year,No,30975.0,152.0,136,0.0,train
267723,Female,23,1,30.0,1,< 1 Year,No,32193.0,152.0,177,0.0,train
337302,Male,27,1,8.0,1,< 1 Year,No,2630.0,152.0,254,0.0,train
114036,Female,45,1,30.0,0,1-2 Year,Yes,29787.0,26.0,254,0.0,train
180163,Male,48,1,46.0,1,1-2 Year,No,25687.0,154.0,244,0.0,train
32053,Female,46,1,28.0,1,1-2 Year,No,51013.0,152.0,160,0.0,train
183386,Female,40,1,28.0,1,1-2 Year,No,54649.0,124.0,40,0.0,train
272582,Female,41,1,28.0,1,1-2 Year,No,40613.0,124.0,172,0.0,train
246783,Female,23,1,3.0,1,< 1 Year,No,24435.0,152.0,227,0.0,train
318068,Male,43,1,46.0,1,1-2 Year,No,32789.0,26.0,280,0.0,train
103095,Male,44,1,45.0,0,1-2 Year,Yes,26827.0,29.0,270,0.0,train
96584,Female,49,1,38.0,1,1-2 Year,No,24818.0,124.0,147,0.0,train
261551,Male,60,1,35.0,0,1-2 Year,Yes,19828.0,154.0,187,0.0,train
256101,Male,23,1,24.0,1,< 1 Year,No,27986.0,152.0,275,0.0,train
33074,Female,31,1,26.0,1,< 1 Year,No,28422.0,151.0,138,0.0,train
115462,Female,23,1,8.0,1,< 1 Year,No,40220.0,151.0,116,0.0,train
219083,Female,46,1,15.0,0,1-2 Year,Yes,39041.0,86.0,13,0.0,train
173271,Female,37,1,28.0,0,1-2 Year,Yes,37079.0,122.0,140,0.0,train
297032,Male,32,1,30.0,0,< 1 Year,Yes,2630.0,152.0,56,1.0,train
191595,Female,56,1,37.0,0,1-2 Year,Yes,34297.0,124.0,194,0.0,train
128650,Male,64,1,15.0,1,1-2 Year,No,30693.0,26.0,27,0.0,train
182793,Male,27,1,46.0,1,< 1 Year,No,27416.0,152.0,50,0.0,train
158846,Male,58,1,8.0,1,1-2 Year,No,27819.0,152.0,270,0.0,train
237553,Female,43,1,28.0,0,1-2 Year,Yes,41832.0,124.0,15,0.0,train
307239,Female,51,1,8.0,1,1-2 Year,No,54180.0,26.0,264,0.0,train
118987,Male,22,1,25.0,1,< 1 Year,No,29210.0,152.0,158,0.0,train
36567,Male,45,1,28.0,0,> 2 Years,Yes,54746.0,122.0,164,0.0,train
108692,Male,24,1,35.0,1,< 1 Year,No,2630.0,160.0,16,0.0,train
56242,Male,44,1,3.0,1,1-2 Year,No,27209.0,124.0,60,0.0,train
81039,Female,49,1,28.0,0,1-2 Year,Yes,25960.0,26.0,287,0.0,train
228907,Male,27,1,6.0,1,< 1 Year,No,48168.0,152.0,125,0.0,train
42609,Female,22,1,11.0,1,< 1 Year,Yes,21282.0,152.0,114,0.0,train
175803,Female,51,1,41.0,1,1-2 Year,No,37853.0,136.0,84,0.0,train
330130,Female,43,1,16.0,1,1-2 Year,No,25677.0,152.0,270,0.0,train
329139,Female,23,1,18.0,1,< 1 Year,No,2630.0,152.0,186,0.0,train
134706,Female,75,1,28.0,0,1-2 Year,Yes,2630.0,59.0,64,0.0,train
21206,Male,51,1,28.0,0,> 2 Years,Yes,2630.0,157.0,121,0.0,train
158209,Male,52,1,28.0,1,1-2 Year,No,53313.0,26.0,113,0.0,train
135420,Male,72,1,48.0,0,1-2 Year,Yes,2630.0,156.0,95,0.0,train
33420,Female,23,1,11.0,1,< 1 Year,No,26581.0,152.0,146,0.0,train
149862,Female,22,1,28.0,0,1-2 Year,Yes,34597.0,156.0,142,0.0,train
226329,Male,22,1,8.0,1,< 1 Year,No,48025.0,152.0,179,0.0,train
304837,Female,31,1,4.0,0,1-2 Year,Yes,31207.0,154.0,74,0.0,train
109647,Female,21,1,16.0,0,< 1 Year,Yes,30089.0,152.0,87,0.0,train
193281,Female,23,1,34.0,1,< 1 Year,Yes,23432.0,152.0,203,0.0,train
236381,Male,20,1,36.0,1,< 1 Year,No,27535.0,160.0,12,0.0,train
315764,Female,24,1,28.0,0,< 1 Year,Yes,56510.0,152.0,84,0.0,train
300006,Male,26,1,15.0,0,< 1 Year,No,26368.0,152.0,115,0.0,train
43974,Female,26,1,28.0,1,< 1 Year,No,44196.0,152.0,160,0.0,train
284844,Female,21,1,8.0,1,< 1 Year,Yes,53989.0,160.0,293,0.0,train
222526,Male,56,1,28.0,0,1-2 Year,No,49085.0,26.0,95,0.0,train
122114,Female,28,1,7.0,1,< 1 Year,No,35096.0,160.0,38,0.0,train
87785,Female,32,1,28.0,0,1-2 Year,No,2630.0,122.0,267,0.0,train
188827,Female,39,1,28.0,1,1-2 Year,No,28629.0,60.0,256,0.0,train
289488,Female,25,1,21.0,0,< 1 Year,Yes,49618.0,156.0,238,1.0,train
163897,Male,22,1,44.0,1,< 1 Year,No,41843.0,152.0,166,0.0,train
352805,Female,54,1,46.0,0,1-2 Year,Yes,2630.0,124.0,226,1.0,train
146851,Female,21,1,24.0,0,< 1 Year,Yes,21081.0,152.0,223,0.0,train
29248,Female,22,1,15.0,1,< 1 Year,No,46524.0,152.0,45,0.0,train
272116,Female,45,1,28.0,0,1-2 Year,Yes,22281.0,26.0,233,0.0,train
263718,Female,29,1,14.0,1,< 1 Year,Yes,28681.0,152.0,277,0.0,train
305166,Female,50,1,46.0,1,1-2 Year,No,25053.0,26.0,282,0.0,train
269373,Male,65,1,44.0,0,1-2 Year,Yes,33189.0,26.0,116,0.0,train
130271,Male,45,1,29.0,0,> 2 Years,Yes,29740.0,26.0,103,1.0,train
212803,Female,23,1,8.0,0,< 1 Year,Yes,37480.0,152.0,289,0.0,train
95001,Female,20,1,19.0,0,1-2 Year,Yes,2630.0,156.0,230,1.0,train
233355,Male,30,1,28.0,1,< 1 Year,No,36876.0,152.0,172,0.0,train
51152,Female,57,1,28.0,0,> 2 Years,Yes,46592.0,124.0,115,0.0,train
173618,Female,21,1,3.0,0,< 1 Year,Yes,22564.0,160.0,35,0.0,train
261531,Female,47,1,21.0,0,1-2 Year,Yes,33129.0,29.0,298,1.0,train
332028,Male,46,1,13.0,0,1-2 Year,No,17051.0,26.0,175,0.0,train
82532,Male,52,1,29.0,0,1-2 Year,Yes,36349.0,124.0,140,0.0,train
355697,Male,40,1,28.0,0,1-2 Year,Yes,45481.0,26.0,265,1.0,train
170929,Female,31,1,15.0,1,< 1 Year,No,27181.0,152.0,122,0.0,train
9738,Female,21,1,8.0,0,< 1 Year,Yes,40768.0,152.0,276,0.0,train
328588,Male,77,1,28.0,0,> 2 Years,Yes,28163.0,26.0,42,0.0,train
154706,Male,27,1,41.0,0,1-2 Year,Yes,27626.0,124.0,58,0.0,train
94702,Female,69,1,28.0,0,1-2 Year,Yes,27950.0,26.0,68,0.0,train
16898,Female,36,1,3.0,1,1-2 Year,No,2630.0,26.0,92,0.0,train
88328,Male,59,1,47.0,1,1-2 Year,No,26876.0,16.0,222,0.0,train
330257,Female,26,1,46.0,1,< 1 Year,No,31072.0,152.0,73,0.0,train
240231,Female,37,1,17.0,0,1-2 Year,Yes,93149.0,152.0,170,0.0,train
278101,Male,68,1,28.0,0,1-2 Year,Yes,58755.0,26.0,143,1.0,train
15506,Female,31,1,15.0,0,< 1 Year,Yes,31258.0,152.0,282,1.0,train
27108,Female,25,1,32.0,0,< 1 Year,Yes,26228.0,152.0,140,0.0,train
115998,Female,24,1,8.0,1,< 1 Year,No,50876.0,152.0,193,0.0,train
343528,Male,56,1,8.0,0,1-2 Year,Yes,40752.0,7.0,285,0.0,train
251599,Male,71,1,29.0,1,1-2 Year,No,48574.0,26.0,39,0.0,train
199054,Male,39,1,9.0,0,1-2 Year,Yes,42455.0,124.0,97,0.0,train
48324,Male,51,1,50.0,1,1-2 Year,No,34960.0,8.0,10,0.0,train
86918,Male,56,1,28.0,1,1-2 Year,No,69994.0,124.0,297,0.0,train
285611,Female,21,1,30.0,0,< 1 Year,Yes,29187.0,152.0,229,0.0,train
211426,Female,23,1,41.0,1,< 1 Year,No,24734.0,152.0,244,0.0,train
328765,Female,50,1,16.0,0,1-2 Year,Yes,19094.0,26.0,191,0.0,train
215020,Male,37,1,41.0,0,1-2 Year,Yes,43640.0,12.0,13,1.0,train
321803,Male,58,1,28.0,0,1-2 Year,Yes,43201.0,124.0,28,0.0,train
225852,Male,57,1,46.0,1,1-2 Year,No,45314.0,154.0,170,0.0,train
96056,Male,61,1,28.0,0,> 2 Years,Yes,43637.0,122.0,228,1.0,train
46598,Male,26,1,48.0,0,1-2 Year,Yes,2630.0,26.0,197,0.0,train
179551,Female,36,1,28.0,1,1-2 Year,No,2630.0,26.0,140,0.0,train
116178,Male,23,1,30.0,1,< 1 Year,No,28936.0,152.0,66,0.0,train
194120,Male,21,1,28.0,1,< 1 Year,No,49644.0,152.0,148,0.0,train
306904,Female,73,1,28.0,0,1-2 Year,Yes,34661.0,26.0,109,0.0,train
346424,Male,45,1,28.0,1,1-2 Year,No,27160.0,122.0,211,0.0,train
41470,Female,20,1,30.0,1,< 1 Year,Yes,2630.0,160.0,282,0.0,train
73434,Female,78,1,48.0,0,1-2 Year,No,2630.0,15.0,260,0.0,train
57148,Male,23,1,41.0,1,< 1 Year,No,31705.0,152.0,227,0.0,train
91075,Male,28,1,8.0,0,1-2 Year,Yes,47521.0,124.0,33,0.0,train
317913,Female,48,1,28.0,1,1-2 Year,No,44235.0,124.0,88,0.0,train
279189,Female,46,1,8.0,0,1-2 Year,Yes,50915.0,124.0,110,0.0,train
221095,Male,59,1,28.0,1,1-2 Year,No,27060.0,26.0,213,0.0,train
213580,Female,21,1,27.0,0,< 1 Year,Yes,37882.0,152.0,12,1.0,train
86561,Female,40,1,8.0,0,1-2 Year,Yes,35693.0,26.0,248,0.0,train
78853,Male,40,1,9.0,1,1-2 Year,No,24850.0,25.0,225,0.0,train
45115,Female,20,1,41.0,0,< 1 Year,Yes,30799.0,160.0,159,0.0,train
244669,Male,51,1,41.0,0,> 2 Years,Yes,41419.0,124.0,86,0.0,train
168672,Male,21,1,15.0,1,< 1 Year,No,41602.0,160.0,64,0.0,train
126504,Male,24,1,28.0,0,< 1 Year,Yes,64763.0,152.0,294,0.0,train
203476,Male,34,1,26.0,0,1-2 Year,No,34283.0,152.0,133,0.0,train
247291,Female,41,1,23.0,0,1-2 Year,Yes,29324.0,156.0,138,0.0,train
185634,Female,45,1,28.0,1,1-2 Year,No,24793.0,26.0,258,0.0,train
169144,Male,48,1,50.0,0,1-2 Year,Yes,37427.0,8.0,144,0.0,train
264432,Male,77,1,37.0,1,1-2 Year,Yes,2630.0,26.0,70,0.0,train
278219,Male,21,1,8.0,1,< 1 Year,No,43026.0,160.0,59,0.0,train
84774,Male,32,1,28.0,0,1-2 Year,Yes,40931.0,156.0,42,1.0,train
89329,Male,63,1,28.0,0,> 2 Years,Yes,33795.0,26.0,165,0.0,train
87234,Male,40,1,39.0,0,1-2 Year,Yes,2630.0,124.0,293,0.0,train
283408,Male,44,1,30.0,0,1-2 Year,No,2630.0,26.0,291,0.0,train
101448,Female,62,1,4.0,0,1-2 Year,Yes,27153.0,26.0,114,1.0,train
126547,Female,25,1,27.0,0,< 1 Year,No,26209.0,152.0,158,0.0,train
269824,Male,31,1,9.0,0,< 1 Year,Yes,31722.0,26.0,10,1.0,train
203798,Male,24,1,8.0,1,< 1 Year,No,30039.0,152.0,272,0.0,train
308978,Female,33,1,28.0,0,< 1 Year,Yes,28018.0,26.0,160,0.0,train
144918,Male,51,1,8.0,1,1-2 Year,No,44711.0,26.0,74,0.0,train
1709,Male,28,1,8.0,1,< 1 Year,No,32347.0,152.0,58,0.0,train
183920,Male,24,1,30.0,0,< 1 Year,Yes,23791.0,160.0,107,0.0,train
335523,Female,48,1,13.0,1,1-2 Year,No,32375.0,124.0,40,0.0,train
302688,Female,65,1,29.0,1,1-2 Year,No,29280.0,152.0,212,0.0,train
267274,Male,27,1,13.0,1,< 1 Year,No,18972.0,152.0,173,0.0,train
187379,Female,27,1,16.0,1,< 1 Year,No,33449.0,152.0,77,0.0,train
213521,Male,22,1,46.0,0,< 1 Year,Yes,25945.0,152.0,131,0.0,train
337392,Male,51,1,40.0,0,1-2 Year,Yes,30166.0,124.0,199,0.0,train
287637,Male,51,1,41.0,0,1-2 Year,Yes,2630.0,124.0,211,0.0,train
307131,Male,47,1,46.0,1,1-2 Year,No,19240.0,124.0,161,0.0,train
316999,Female,23,1,33.0,1,< 1 Year,No,32526.0,152.0,157,0.0,train
231669,Male,26,1,8.0,0,< 1 Year,Yes,60283.0,152.0,157,0.0,train
173435,Female,26,1,30.0,0,< 1 Year,No,24234.0,152.0,225,0.0,train
180640,Male,20,1,27.0,0,< 1 Year,Yes,28032.0,160.0,293,0.0,train
180496,Female,29,1,29.0,0,1-2 Year,Yes,25270.0,124.0,114,1.0,train
324554,Male,31,1,46.0,0,< 1 Year,Yes,29009.0,154.0,111,1.0,train
203269,Female,65,1,28.0,0,1-2 Year,Yes,63626.0,154.0,207,0.0,train
275975,Male,26,1,29.0,1,< 1 Year,No,32243.0,152.0,26,0.0,train
105948,Male,30,1,33.0,0,1-2 Year,Yes,27151.0,26.0,291,1.0,train
191223,Male,21,1,6.0,1,< 1 Year,No,28846.0,160.0,127,0.0,train
304305,Female,25,1,15.0,1,< 1 Year,No,20473.0,152.0,264,0.0,train
281094,Male,47,1,46.0,0,1-2 Year,Yes,31276.0,26.0,249,0.0,train
244750,Female,21,1,15.0,1,< 1 Year,No,33499.0,152.0,59,0.0,train
48095,Male,44,1,28.0,0,1-2 Year,Yes,29022.0,26.0,66,0.0,train
9351,Female,47,1,33.0,0,1-2 Year,Yes,40849.0,122.0,266,0.0,train
238233,Male,27,1,41.0,1,< 1 Year,No,45078.0,152.0,10,0.0,train
55097,Male,35,1,17.0,0,1-2 Year,Yes,39625.0,124.0,60,0.0,train
324741,Female,79,1,28.0,0,> 2 Years,Yes,49928.0,8.0,273,0.0,train
23012,Male,38,1,28.0,1,1-2 Year,No,40353.0,124.0,101,0.0,train
275881,Female,41,1,46.0,1,1-2 Year,No,2630.0,124.0,132,0.0,train
57528,Male,50,1,33.0,0,1-2 Year,Yes,30443.0,154.0,269,0.0,train
352855,Male,22,1,3.0,1,< 1 Year,No,17283.0,26.0,57,0.0,train
117766,Female,22,1,28.0,0,< 1 Year,Yes,50752.0,160.0,101,0.0,train
78981,Female,64,1,8.0,1,1-2 Year,No,38317.0,7.0,23,0.0,train
86124,Male,38,1,28.0,0,1-2 Year,Yes,42342.0,26.0,123,0.0,train
226622,Female,51,1,28.0,1,1-2 Year,No,57749.0,124.0,287,0.0,train
62615,Male,30,1,21.0,1,< 1 Year,No,33721.0,152.0,55,0.0,train
332871,Male,22,1,37.0,1,< 1 Year,No,31049.0,152.0,24,0.0,train
325046,Female,42,1,28.0,0,1-2 Year,Yes,29984.0,122.0,242,1.0,train
120648,Male,44,1,46.0,1,1-2 Year,No,25698.0,124.0,260,0.0,train
122595,Male,24,1,46.0,0,< 1 Year,Yes,21104.0,152.0,291,0.0,train
170828,Female,23,1,30.0,1,< 1 Year,No,26159.0,152.0,175,0.0,train
191615,Female,24,1,8.0,1,< 1 Year,No,61487.0,152.0,181,0.0,train
56054,Male,48,1,20.0,0,> 2 Years,Yes,2630.0,124.0,209,0.0,train
282373,Female,56,1,28.0,0,1-2 Year,Yes,47464.0,122.0,206,0.0,train
33894,Female,46,1,50.0,1,1-2 Year,No,38753.0,152.0,31,0.0,train
331893,Female,28,1,17.0,1,< 1 Year,No,2630.0,152.0,66,0.0,train
292829,Male,23,1,47.0,0,< 1 Year,No,34050.0,152.0,130,0.0,train
277011,Male,21,1,27.0,0,< 1 Year,No,19783.0,152.0,202,0.0,train
312659,Male,21,1,8.0,1,< 1 Year,No,58959.0,160.0,206,0.0,train
347978,Male,28,1,41.0,1,< 1 Year,No,35490.0,152.0,281,0.0,train
328879,Female,24,1,8.0,1,< 1 Year,No,36012.0,152.0,93,0.0,train
210284,Female,30,1,28.0,0,1-2 Year,Yes,27835.0,122.0,50,1.0,train
310438,Female,25,1,45.0,1,< 1 Year,No,2630.0,152.0,183,0.0,train
290394,Female,53,1,37.0,0,> 2 Years,Yes,30384.0,124.0,270,0.0,train
152120,Female,38,1,15.0,0,1-2 Year,Yes,2630.0,152.0,186,0.0,train
272566,Male,42,1,28.0,0,1-2 Year,No,30752.0,60.0,239,0.0,train
4849,Male,21,1,45.0,1,< 1 Year,No,25093.0,152.0,21,0.0,train
179619,Male,41,1,28.0,0,> 2 Years,Yes,35191.0,124.0,201,0.0,train
194649,Female,74,1,15.0,0,1-2 Year,Yes,30140.0,26.0,290,0.0,train
142420,Female,55,1,28.0,0,1-2 Year,Yes,37313.0,124.0,49,1.0,train
262950,Male,69,1,11.0,0,1-2 Year,Yes,30631.0,26.0,95,0.0,train
153485,Female,58,1,28.0,1,1-2 Year,No,32451.0,35.0,267,0.0,train
274132,Female,72,1,28.0,1,1-2 Year,No,25025.0,26.0,178,0.0,train
319053,Female,26,1,41.0,1,< 1 Year,No,20617.0,152.0,80,0.0,train
229708,Male,39,1,15.0,1,1-2 Year,No,2630.0,152.0,214,0.0,train
84842,Female,60,1,8.0,0,> 2 Years,Yes,2630.0,26.0,78,0.0,train
183948,Male,20,1,13.0,0,< 1 Year,Yes,35223.0,160.0,228,0.0,train
64862,Female,41,1,28.0,0,1-2 Year,Yes,32239.0,124.0,136,0.0,train
210939,Male,44,1,38.0,0,1-2 Year,Yes,23762.0,26.0,213,0.0,train
105279,Male,61,1,12.0,0,1-2 Year,No,36936.0,26.0,107,0.0,train
216440,Male,59,1,20.0,0,1-2 Year,Yes,2630.0,26.0,102,1.0,train
325873,Female,27,1,33.0,1,< 1 Year,No,41544.0,152.0,25,0.0,train
190831,Female,43,1,3.0,0,1-2 Year,Yes,21455.0,152.0,177,0.0,train
111492,Male,23,1,2.0,1,< 1 Year,No,34976.0,152.0,66,0.0,train
340412,Female,23,1,32.0,1,< 1 Year,No,34755.0,152.0,26,0.0,train
94810,Female,25,1,47.0,0,< 1 Year,Yes,42822.0,152.0,199,0.0,train
158071,Male,33,1,28.0,0,1-2 Year,Yes,45687.0,124.0,127,0.0,train
156299,Female,62,1,28.0,0,1-2 Year,Yes,25598.0,124.0,206,0.0,train
216489,Female,29,1,9.0,1,< 1 Year,No,2630.0,151.0,136,0.0,train
90283,Male,67,1,28.0,1,1-2 Year,No,48538.0,122.0,145,0.0,train
302511,Male,43,1,50.0,0,1-2 Year,Yes,39539.0,156.0,106,1.0,train
82984,Male,36,1,41.0,0,1-2 Year,Yes,32649.0,26.0,230,1.0,train
278037,Male,33,1,28.0,1,< 1 Year,No,59922.0,152.0,47,0.0,train
241230,Male,21,1,8.0,1,< 1 Year,No,24316.0,160.0,176,0.0,train
221256,Female,23,1,8.0,1,< 1 Year,No,26387.0,152.0,93,0.0,train
278107,Male,22,1,33.0,1,< 1 Year,No,58775.0,152.0,207,0.0,train
176033,Female,25,1,28.0,1,< 1 Year,No,61876.0,152.0,227,0.0,train
107551,Male,36,1,30.0,1,1-2 Year,No,30981.0,152.0,132,0.0,train
661,Male,60,1,28.0,0,1-2 Year,Yes,68548.0,26.0,298,0.0,train
149670,Female,77,1,28.0,1,1-2 Year,No,2630.0,26.0,247,0.0,train
247083,Female,48,1,39.0,1,1-2 Year,No,30250.0,124.0,57,0.0,train
76186,Female,42,1,28.0,0,1-2 Year,Yes,2630.0,124.0,211,0.0,train
278353,Male,48,1,4.0,0,1-2 Year,Yes,32992.0,124.0,85,1.0,train
281669,Female,36,1,28.0,0,1-2 Year,Yes,2630.0,26.0,131,1.0,train
172082,Female,47,1,28.0,1,1-2 Year,No,45620.0,122.0,211,0.0,train
7723,Female,22,1,21.0,1,< 1 Year,No,22846.0,152.0,193,0.0,train
173760,Male,39,1,8.0,1,1-2 Year,No,43109.0,152.0,34,0.0,train
217171,Male,24,1,41.0,1,< 1 Year,No,37496.0,152.0,155,0.0,train
110913,Female,65,1,8.0,0,1-2 Year,Yes,60145.0,26.0,209,0.0,train
217081,Female,28,1,45.0,1,1-2 Year,No,27283.0,24.0,120,0.0,train
46863,Female,24,1,45.0,1,< 1 Year,No,2630.0,152.0,214,0.0,train
189874,Female,70,1,28.0,0,1-2 Year,Yes,45724.0,26.0,30,0.0,train
29834,Male,21,1,37.0,1,1-2 Year,Yes,2630.0,156.0,264,0.0,train
199284,Female,25,1,36.0,1,< 1 Year,No,28744.0,152.0,147,0.0,train
225150,Male,71,1,28.0,0,1-2 Year,Yes,27412.0,26.0,237,1.0,train
122429,Female,33,1,12.0,0,1-2 Year,Yes,32552.0,8.0,136,0.0,train
115328,Female,59,1,41.0,0,1-2 Year,Yes,21703.0,26.0,110,0.0,train
65188,Male,28,1,28.0,1,< 1 Year,No,53587.0,152.0,204,0.0,train
224737,Male,47,1,36.0,0,1-2 Year,Yes,2630.0,124.0,57,0.0,train
143368,Male,72,1,33.0,1,1-2 Year,No,28746.0,124.0,176,0.0,train
